fecha_enc_vent,score,canal_venta
2024-02-07,8.7,WA
2024-02-07,7.4,WA
2024-02-07,9.3,PRE
2024-02-07,6.1,PRE
2024-02-07,7.5,MAIL
2024-02-07,7.7,WA
2024-02-07,6.7,WA
2024-02-07,8.7,TEL
2024-02-07,8.0,WA
2024-02-07,8.5,WA
2024-02-12,9.3,WA
2024-02-12,8.6,PRE
2024-02-12,4.6,TEL
2024-02-12,6.8,WA
2024-02-12,10.0,PRE
2024-02-12,8.0,MAIL
2024-02-12,5.9,TEL
2024-02-12,8.5,TEL
2024-02-12,6.9,WA
2024-02-12,6.8,WA
2024-02-13,7.9,WA
2024-02-13,8.2,WA
2024-02-13,8.9,TEL
2024-02-13,7.6,TEL
2024-02-13,6.8,WA
2024-02-13,7.8,WA
2024-02-13,7.0,PRE
2024-02-13,5.8,TEL
2024-02-13,8.1,PRE
2024-02-13,7.9,TEL
2024-02-13,7.9,MAIL
2024-02-13,8.3,TEL
2024-02-13,6.6,PRE
2024-02-15,7.2,WA
2024-02-15,5.9,WA
2024-02-15,8.3,PRE
2024-02-15,6.5,PRE
2024-02-15,5.9,MAIL
2024-02-15,9.7,WA
2024-02-15,3.7,WA
2024-02-15,9.0,PRE
2024-02-15,8.9,TEL
2024-02-15,8.1,WA
2024-02-15,3.6,WA
2024-02-17,9.3,PRE
2024-02-20,7.3,MAIL
2024-02-20,8.6,MAIL
2024-02-20,6.0,TEL
2024-02-20,7.4,PRE
2024-02-20,8.0,WA
2024-02-20,8.0,WA
2024-02-20,7.5,WA
2024-02-20,7.8,TEL
2024-02-20,7.5,PRE
2024-02-20,8.7,TEL
2024-02-20,9.4,WA
2024-02-22,8.9,WA
2024-02-22,8.6,WA
2024-02-22,9.0,WA
2024-02-22,9.7,PRE
2024-02-22,7.7,PRE
2024-02-22,7.7,WA
2024-02-22,9.6,MAIL
2024-02-22,7.8,WA
2024-02-22,8.7,PRE
2024-02-22,8.2,PRE
2024-02-22,8.5,WA
2024-02-22,7.5,WA
2024-02-23,7.5,PRE
2024-02-23,7.3,WA
2024-02-23,9.9,WA
2024-02-23,8.5,WA
2024-02-23,8.9,WA
2024-02-27,8.5,WA
2024-02-27,9.4,WA
2024-02-27,8.2,PRE
2024-02-27,7.0,TEL
2024-02-27,7.2,PRE
2024-02-27,6.9,WA
2024-02-27,5.9,PRE
2024-02-27,7.4,PRE
2024-02-27,8.4,WA
2024-02-27,4.8,PRE
2024-02-27,3.8,PRE
2024-02-27,7.3,MAIL
2024-02-27,8.5,PRE
2024-02-28,8.3,TEL
2024-02-28,6.7,WA
2024-02-28,6.9,PRE
2024-02-28,8.6,TEL
2024-02-28,9.2,WA
2024-02-28,8.9,MAIL
2024-02-29,8.6,PRE
2024-02-29,2.9,MAIL
2024-02-29,7.5,WA
2024-02-29,8.2,WA
2024-02-29,7.4,TEL
2024-02-29,2.2,PRE
2024-02-29,6.7,TEL
2024-02-29,9.6,TEL
2024-02-29,9.0,PRE
2024-02-29,7.7,PRE
2024-02-29,8.0,WA
2024-03-01,7.0,WA
2024-03-01,9.3,WA
2024-03-01,8.2,PRE
2024-03-01,6.6,TEL
2024-03-01,8.0,PRE
2024-03-01,6.8,MAIL
2024-03-01,6.9,PRE
2024-03-01,8.4,MAIL
2024-03-04,9.5,WA
2024-03-04,4.1,WA
2024-03-04,4.6,WA
2024-03-04,8.5,WA
2024-03-04,9.1,PRE
2024-03-04,5.2,WA
2024-03-04,7.8,MAIL
2024-03-05,7.2,WA
2024-03-05,8.6,WA
2024-03-05,7.5,WA
2024-03-05,5.4,WA
2024-03-05,8.6,WA
2024-03-05,8.7,WA
2024-03-05,9.2,WA
2024-03-05,7.4,PRE
2024-03-05,9.5,WA
2024-03-05,8.7,PRE
2024-03-05,8.0,TEL
2024-03-05,8.1,TEL
2024-03-05,4.1,WA
2024-03-06,8.1,WA
2024-03-06,8.5,WA
2024-03-06,9.0,WA
2024-03-06,6.9,WA
2024-03-06,9.5,PRE
2024-03-06,6.8,PRE
2024-03-08,8.1,WA
2024-03-08,8.7,WA
2024-03-08,8.7,MAIL
2024-03-08,7.3,WA
2024-03-12,8.6,MAIL
2024-03-12,6.3,PRE
2024-03-12,9.5,PRE
2024-03-12,8.4,TEL
2024-03-12,9.9,PRE
2024-03-12,7.3,TEL
2024-03-12,9.6,WA
2024-03-12,10.0,TEL
2024-03-12,7.9,TEL
2024-03-12,5.9,PRE
2024-03-13,7.7,WA
2024-03-13,8.6,WA
2024-03-13,6.6,PRE
2024-03-13,6.3,WA
2024-03-13,8.6,WA
2024-03-13,7.9,WA
2024-03-13,10.0,MAIL
2024-03-13,8.5,PRE
2024-03-13,8.5,WA
2024-03-13,9.1,MAIL
2024-03-13,7.8,WA
2024-03-14,4.2,PRE
2024-03-14,7.2,WA
2024-03-14,7.6,WA
2024-03-14,9.0,TEL
2024-03-14,6.1,WA
2024-03-14,9.3,PRE
2024-03-15,4.3,PRE
2024-03-15,5.7,WA
2024-03-15,7.8,WA
2024-03-15,8.5,PRE
2024-03-15,9.5,WA
2024-03-15,7.2,PRE
2024-03-15,7.6,PRE
2024-03-15,9.0,PRE
2024-03-15,8.4,PRE
2024-03-15,7.8,WA
2024-03-15,7.7,WA
2024-03-15,8.0,WA
2024-03-15,9.0,WA
2024-03-15,9.2,WA
2024-03-18,8.8,PRE
2024-03-18,8.8,MAIL
2024-03-18,8.0,WA
2024-03-18,7.7,WA
2024-03-18,8.8,PRE
2024-03-18,8.9,WA
2024-03-18,6.2,PRE
2024-03-18,9.1,PRE
2024-03-18,8.0,WA
2024-03-18,9.2,PRE
2024-03-18,6.7,WA
2024-03-20,9.2,PRE
2024-03-20,8.6,PRE
2024-03-20,6.8,WA
2024-03-20,7.1,WA
2024-03-20,7.2,TEL
2024-03-20,7.1,TEL
2024-03-20,10.0,TEL
2024-03-20,6.3,MAIL
2024-03-20,9.0,TEL
2024-03-20,8.0,TEL
2024-03-20,7.8,WA
2024-03-20,6.7,PRE
2024-03-21,8.3,PRE
2024-03-21,7.3,MAIL
2024-03-21,8.5,PRE
2024-03-21,7.6,WA
2024-03-21,6.8,PRE
2024-03-21,7.9,WA
2024-03-21,7.9,WA
2024-03-21,6.5,PRE
2024-03-21,7.3,PRE
2024-03-21,7.5,PRE
2024-03-21,7.1,MAIL
2024-03-21,7.5,PRE
2024-03-22,8.5,PRE
2024-03-22,9.0,WA
2024-03-22,7.7,WA
2024-03-22,9.3,WA
2024-03-22,6.4,WA
2024-03-22,8.1,WA
2024-03-22,7.9,PRE
2024-03-22,4.6,PRE
2024-03-25,6.2,MAIL
2024-03-25,8.1,WA
2024-03-25,8.5,WA
2024-03-25,6.9,WA
2024-03-25,6.9,PRE
2024-03-25,8.4,PRE
2024-03-25,8.9,MAIL
2024-03-25,8.8,TEL
2024-03-25,7.3,WA
2024-03-26,8.3,PRE
2024-03-26,8.3,WA
2024-03-26,9.5,TEL
2024-03-26,7.1,WA
2024-03-26,9.6,WA
2024-03-26,9.8,MAIL
2024-03-26,7.3,PRE
2024-03-26,5.7,WA
2024-03-26,6.3,MAIL
2024-03-26,9.2,WA
2024-03-26,8.1,WA
2024-03-26,8.3,PRE
2024-03-26,8.0,PRE
2024-03-26,7.3,WA
2024-03-26,10.0,PRE
2024-03-27,9.7,WA
2024-03-27,8.0,PRE
2024-03-27,6.5,PRE
2024-03-27,8.4,TEL
2024-03-27,8.5,MAIL
2024-03-28,7.7,WA
2024-03-28,8.3,TEL
2024-03-28,6.3,PRE
2024-03-28,3.8,TEL
2024-03-28,6.7,PRE
2024-03-28,9.2,WA
2024-03-28,8.5,WA
2024-03-28,6.9,WA
2024-04-02,8.1,WA
2024-04-02,9.2,PRE
2024-04-02,8.1,WA
2024-04-02,7.4,WA
2024-04-02,7.6,WA
2024-04-02,7.2,TEL
2024-04-02,7.1,PRE
2024-04-02,7.1,MAIL
2024-04-02,5.3,WA
2024-04-02,8.4,WA
2024-04-02,8.5,WA
2024-04-02,7.8,WA
2024-04-03,7.3,WA
2024-04-03,8.8,WA
2024-04-03,8.2,TEL
2024-04-03,8.9,PRE
2024-04-03,9.2,PRE
2024-04-03,7.8,MAIL
2024-04-03,6.9,PRE
2024-04-03,7.9,WA
2024-04-03,9.6,PRE
2024-04-04,8.6,WA
2024-04-04,8.2,TEL
2024-04-04,7.0,WA
2024-04-04,8.1,TEL
2024-04-04,7.5,TEL
2024-04-04,9.0,MAIL
2024-04-05,8.5,PRE
2024-04-05,7.4,PRE
2024-04-05,8.8,PRE
2024-04-05,7.1,WA
2024-04-08,8.0,WA
2024-04-08,7.0,WA
2024-04-08,8.0,WA
2024-04-08,7.5,TEL
2024-04-08,8.9,WA
2024-04-08,9.4,PRE
2024-04-08,9.0,WA
2024-04-08,6.9,WA
2024-04-08,7.1,PRE
2024-04-08,8.5,WA
2024-04-08,7.4,WA
2024-04-09,8.2,PRE
2024-04-09,6.3,WA
2024-04-09,7.3,MAIL
2024-04-09,9.7,WA
2024-04-09,3.2,MAIL
2024-04-09,8.6,PRE
2024-04-09,8.5,WA
2024-04-09,6.0,WA
2024-04-09,10.0,WA
2024-04-09,9.7,PRE
2024-04-09,9.8,PRE
2024-04-09,7.7,MAIL
2024-04-09,8.6,MAIL
2024-04-09,7.7,WA
2024-04-10,8.4,TEL
2024-04-10,7.5,PRE
2024-04-10,6.9,WA
2024-04-10,4.6,WA
2024-04-10,9.3,TEL
2024-04-10,7.2,WA
2024-04-10,6.5,WA
2024-04-10,8.1,WA
2024-04-10,8.6,WA
2024-04-10,8.1,PRE
2024-04-10,6.0,WA
2024-04-10,8.1,WA
2024-04-10,7.9,TEL
2024-04-10,4.7,TEL
2024-04-11,7.8,WA
2024-04-11,6.6,PRE
2024-04-11,6.2,WA
2024-04-11,9.5,WA
2024-04-11,8.9,PRE
2024-04-11,8.7,WA
2024-04-11,7.8,PRE
2024-04-11,7.7,WA
2024-04-11,7.4,TEL
2024-04-11,7.0,TEL
2024-04-12,7.6,MAIL
2024-04-12,6.7,TEL
2024-04-12,5.4,TEL
2024-04-12,9.3,PRE
2024-04-12,8.3,WA
2024-04-12,7.6,WA
2024-04-12,6.1,PRE
2024-04-12,9.9,WA
2024-04-12,8.2,PRE
2024-04-12,7.0,WA
2024-04-12,10.0,WA
2024-04-13,8.3,PRE
2024-04-13,8.5,MAIL
2024-04-15,9.5,WA
2024-04-15,7.2,WA
2024-04-15,6.9,WA
2024-04-15,6.8,PRE
2024-04-15,7.9,PRE
2024-04-15,4.2,WA
2024-04-15,8.0,PRE
2024-04-15,8.8,TEL
2024-04-15,7.2,MAIL
2024-04-15,6.8,WA
2024-04-15,8.9,PRE
2024-04-15,7.3,PRE
2024-04-18,9.6,PRE
2024-04-18,10.0,PRE
2024-04-18,7.3,PRE
2024-04-18,8.2,TEL
2024-04-18,8.6,PRE
2024-04-18,10.0,PRE
2024-04-18,8.5,WA
2024-04-18,8.1,MAIL
2024-04-18,8.0,PRE
2024-04-18,8.4,WA
2024-04-18,7.7,PRE
2024-04-18,10.0,WA
2024-04-18,9.0,WA
2024-04-18,7.9,TEL
2024-04-19,7.9,WA
2024-04-19,9.9,MAIL
2024-04-19,8.0,PRE
2024-04-19,7.6,PRE
2024-04-19,7.9,MAIL
2024-04-19,8.3,PRE
2024-04-19,6.7,WA
2024-04-19,9.0,PRE
2024-04-19,9.1,WA
2024-04-19,7.6,PRE
2024-04-22,8.3,TEL
2024-04-22,9.7,TEL
2024-04-22,7.4,MAIL
2024-04-22,7.4,WA
2024-04-22,8.3,PRE
2024-04-22,8.3,WA
2024-04-22,7.4,TEL
2024-04-22,7.7,WA
2024-04-22,7.6,PRE
2024-04-22,8.3,WA
2024-04-22,7.4,WA
2024-04-22,5.3,PRE
2024-04-23,8.5,WA
2024-04-23,7.9,WA
2024-04-23,6.7,WA
2024-04-23,7.8,TEL
2024-04-23,6.8,WA
2024-04-23,6.0,WA
2024-04-26,9.3,PRE
2024-04-26,7.7,WA
2024-04-26,8.1,WA
2024-04-26,7.4,MAIL
2024-04-26,8.0,WA
2024-04-26,8.1,PRE
2024-04-26,8.9,MAIL
2024-04-29,7.5,PRE
2024-04-29,4.7,MAIL
2024-04-29,8.8,PRE
2024-04-29,6.4,TEL
2024-04-29,6.6,WA
2024-04-29,9.6,TEL
2024-04-29,4.7,PRE
2024-04-29,8.2,MAIL
2024-04-29,6.8,WA
2024-04-29,8.7,MAIL
2024-04-29,8.9,WA
2024-04-29,8.3,PRE
2024-04-30,7.7,WA
2024-04-30,8.0,WA
2024-04-30,5.9,PRE
2024-04-30,6.9,WA
2024-04-30,8.4,TEL
2024-04-30,9.3,WA
2024-04-30,7.6,WA
2024-04-30,6.2,PRE
2024-05-01,5.9,PRE
2024-05-01,5.7,PRE
2024-05-01,7.9,PRE
2024-05-01,7.7,WA
2024-05-01,7.4,WA
2024-05-01,8.2,WA
2024-05-01,6.4,PRE
2024-05-02,6.8,MAIL
2024-05-02,6.8,WA
2024-05-02,7.4,WA
2024-05-02,5.8,WA
2024-05-02,7.7,PRE
2024-05-02,7.9,MAIL
2024-05-02,8.1,MAIL
2024-05-02,8.1,MAIL
2024-05-02,9.3,WA
2024-05-02,10.0,PRE
2024-05-02,7.2,PRE
2024-05-02,10.0,WA
2024-05-02,9.0,MAIL
2024-05-04,6.8,PRE
2024-05-04,7.8,PRE
2024-05-04,7.2,WA
2024-05-04,4.9,MAIL
2024-05-06,5.3,TEL
2024-05-06,9.6,WA
2024-05-06,7.7,MAIL
2024-05-06,7.5,MAIL
2024-05-06,5.3,WA
2024-05-06,6.5,WA
2024-05-07,9.0,WA
2024-05-07,10.0,PRE
2024-05-07,9.7,WA
2024-05-07,8.1,MAIL
2024-05-07,7.1,WA
2024-05-07,7.9,WA
2024-05-07,6.9,PRE
2024-05-07,7.1,PRE
2024-05-07,7.3,WA
2024-05-07,7.3,TEL
2024-05-08,7.8,PRE
2024-05-08,8.3,MAIL
2024-05-08,9.1,PRE
2024-05-08,8.3,WA
2024-05-08,6.2,TEL
2024-05-08,7.3,WA
2024-05-08,6.4,TEL
2024-05-08,7.6,PRE
2024-05-08,9.3,PRE
2024-05-08,6.8,WA
2024-05-08,7.0,WA
2024-05-08,10.0,WA
2024-05-08,9.1,WA
2024-05-08,8.4,PRE
2024-05-09,6.7,TEL
2024-05-09,8.3,WA
2024-05-09,7.0,WA
2024-05-09,8.4,WA
2024-05-09,10.0,WA
2024-05-10,7.7,TEL
2024-05-10,7.5,TEL
2024-05-10,5.5,WA
2024-05-10,8.5,PRE
2024-05-10,8.5,MAIL
2024-05-10,3.6,MAIL
2024-05-10,8.9,TEL
2024-05-10,6.9,MAIL
2024-05-10,5.3,WA
2024-05-10,8.3,TEL
2024-05-10,8.8,WA
2024-05-10,6.2,MAIL
2024-05-13,6.9,PRE
2024-05-13,7.4,PRE
2024-05-13,7.2,WA
2024-05-13,8.7,TEL
2024-05-13,7.0,WA
2024-05-13,8.2,PRE
2024-05-13,7.4,TEL
2024-05-13,4.8,TEL
2024-05-13,7.3,PRE
2024-05-13,9.1,WA
2024-05-13,7.8,PRE
2024-05-13,7.1,PRE
2024-05-13,7.5,TEL
2024-05-14,6.5,WA
2024-05-14,9.6,TEL
2024-05-14,8.0,PRE
2024-05-14,8.6,PRE
2024-05-14,9.8,WA
2024-05-14,8.8,PRE
2024-05-14,9.1,TEL
2024-05-14,8.1,MAIL
2024-05-14,5.4,PRE
2024-05-14,7.0,WA
2024-05-17,9.1,PRE
2024-05-17,7.5,WA
2024-05-17,5.5,PRE
2024-05-17,7.8,TEL
2024-05-17,4.9,WA
2024-05-20,10.0,PRE
2024-05-20,6.2,WA
2024-05-20,7.0,WA
2024-05-20,6.3,WA
2024-05-20,7.8,WA
2024-05-20,4.9,WA
2024-05-20,4.6,WA
2024-05-20,7.5,TEL
2024-05-20,7.3,PRE
2024-05-20,9.4,PRE
2024-05-20,8.4,TEL
2024-05-22,6.1,TEL
2024-05-22,6.4,PRE
2024-05-22,8.6,MAIL
2024-05-22,8.4,PRE
2024-05-22,9.0,TEL
2024-05-22,9.4,WA
2024-05-22,4.6,TEL
2024-05-23,7.6,PRE
2024-05-23,8.5,PRE
2024-05-23,7.4,PRE
2024-05-23,8.7,WA
2024-05-23,8.4,PRE
2024-05-23,7.7,WA
2024-05-23,10.0,WA
2024-05-23,8.0,TEL
2024-05-23,9.2,WA
2024-05-23,7.8,PRE
2024-05-23,7.6,WA
2024-05-23,7.8,MAIL
2024-05-23,2.6,WA
2024-05-23,9.9,WA
2024-05-23,6.5,MAIL
2024-05-24,7.6,PRE
2024-05-24,7.9,WA
2024-05-24,8.8,MAIL
2024-05-24,8.7,WA
2024-05-24,7.7,PRE
2024-05-24,5.9,PRE
2024-05-24,8.2,PRE
2024-05-24,6.2,PRE
2024-05-24,8.1,WA
2024-05-24,8.6,MAIL
2024-05-27,8.9,MAIL
2024-05-27,6.7,PRE
2024-05-27,6.1,WA
2024-05-27,7.7,WA
2024-05-27,7.3,MAIL
2024-05-27,8.5,PRE
2024-05-27,8.0,WA
2024-05-27,5.9,PRE
2024-05-27,7.1,WA
2024-05-27,7.9,WA
2024-05-27,7.5,WA
2024-05-27,4.6,MAIL
2024-05-27,7.0,PRE
2024-05-27,10.0,WA
2024-05-29,7.0,PRE
2024-05-29,4.8,PRE
2024-05-29,5.8,WA
2024-05-29,9.6,WA
2024-05-29,7.5,WA
2024-05-29,7.6,WA
2024-05-29,9.2,WA
2024-05-29,6.3,PRE
2024-05-31,9.3,MAIL
2024-05-31,4.0,WA
2024-05-31,7.9,TEL
2024-05-31,6.7,MAIL
2024-05-31,10.0,WA
2024-05-31,8.2,WA
2024-05-31,8.8,WA
2024-05-31,8.7,WA
2024-05-31,6.8,PRE
2024-05-31,8.2,MAIL
2024-06-04,5.8,MAIL
2024-06-04,9.3,TEL
2024-06-04,9.1,PRE
2024-06-04,8.2,PRE
2024-06-04,4.9,WA
2024-06-05,9.3,PRE
2024-06-05,7.4,MAIL
2024-06-05,9.8,WA
2024-06-05,7.4,TEL
2024-06-05,6.4,PRE
2024-06-05,9.3,MAIL
2024-06-05,7.9,WA
2024-06-05,9.4,WA
2024-06-05,8.2,WA
2024-06-05,10.0,PRE
2024-06-06,3.8,PRE
2024-06-06,5.8,WA
2024-06-06,7.1,PRE
2024-06-06,6.4,MAIL
2024-06-12,7.4,TEL
2024-06-12,6.4,PRE
2024-06-12,9.6,MAIL
2024-06-12,7.1,WA
2024-06-12,7.5,WA
2024-06-12,4.3,WA
2024-06-12,8.9,PRE
2024-06-13,6.3,WA
2024-06-13,7.0,PRE
2024-06-13,7.6,WA
2024-06-13,5.5,MAIL
2024-06-13,6.3,PRE
2024-06-13,8.3,WA
2024-06-13,9.8,WA
2024-06-13,8.4,TEL
2024-06-13,8.5,PRE
2024-06-14,9.4,WA
2024-06-14,8.1,MAIL
2024-06-14,8.6,WA
2024-06-14,8.5,WA
2024-06-14,8.4,WA
2024-06-14,7.7,WA
2024-06-14,7.9,WA
2024-06-14,7.7,WA
2024-06-14,9.6,WA
2024-06-14,6.7,TEL
2024-06-18,8.6,PRE
2024-06-18,10.0,PRE
2024-06-18,9.0,PRE
2024-06-18,9.9,WA
2024-06-18,10.0,WA
2024-06-18,6.5,PRE
2024-06-18,8.7,MAIL
2024-06-18,6.8,WA
2024-06-18,8.9,PRE
2024-06-18,8.5,TEL
2024-06-19,8.0,MAIL
2024-06-19,8.7,PRE
2024-06-19,7.1,WA
2024-06-19,6.1,TEL
2024-06-19,8.1,WA
2024-06-19,8.1,WA
2024-06-19,6.0,WA
2024-06-19,6.6,PRE
2024-06-19,5.6,PRE
2024-06-20,8.1,PRE
2024-06-20,7.5,TEL
2024-06-20,7.6,PRE
2024-06-20,6.8,MAIL
2024-06-20,8.8,PRE
2024-06-20,6.8,MAIL
2024-06-21,9.2,PRE
2024-06-21,8.2,PRE
2024-06-21,6.4,WA
2024-06-21,7.1,TEL
2024-06-21,8.3,PRE
2024-06-21,6.0,WA
2024-06-21,5.5,PRE
2024-06-21,4.5,WA
2024-06-21,9.0,WA
2024-06-21,8.9,PRE
2024-06-21,8.7,WA
2024-06-21,8.2,WA
2024-06-21,8.6,PRE
2024-06-21,7.0,WA
2024-06-24,7.6,MAIL
2024-06-24,7.5,MAIL
2024-06-24,8.1,PRE
2024-06-24,7.5,PRE
2024-06-24,6.7,WA
2024-06-24,6.9,PRE
2024-06-24,8.0,WA
2024-06-24,7.3,WA
2024-06-24,8.1,WA
2024-06-25,4.7,WA
2024-06-25,7.7,WA
2024-06-25,8.6,WA
2024-06-25,6.6,TEL
2024-06-25,7.2,WA
2024-06-25,8.9,PRE
2024-06-25,8.9,PRE
2024-06-25,8.3,WA
2024-06-25,9.6,WA
2024-06-25,7.7,TEL
2024-06-25,7.2,WA
2024-06-25,9.5,MAIL
2024-06-26,8.9,WA
2024-06-26,9.1,PRE
2024-06-26,8.2,WA
2024-06-26,5.8,WA
2024-06-26,7.0,PRE
2024-06-27,9.0,MAIL
2024-06-27,8.2,TEL
2024-06-27,9.1,WA
2024-06-27,8.8,WA
2024-06-27,5.9,WA
2024-06-27,8.1,PRE
2024-06-27,7.1,PRE
2024-06-27,10.0,PRE
2024-06-27,8.5,WA
2024-06-27,8.0,TEL
2024-06-27,8.0,PRE
2024-06-27,9.0,TEL
2024-06-27,6.0,PRE
2024-06-28,6.0,WA
2024-06-28,7.8,MAIL
2024-06-28,8.4,WA
2024-06-28,8.6,WA
2024-06-28,10.0,TEL
2024-06-28,8.5,PRE
2024-06-28,6.9,PRE
2024-06-28,6.7,WA
2024-06-28,9.0,WA
2024-06-28,8.1,WA
2024-06-28,8.3,PRE
2024-06-28,7.3,PRE
2024-06-28,7.7,WA
2024-07-01,7.9,PRE
2024-07-01,9.7,MAIL
2024-07-01,10.0,PRE
2024-07-01,5.6,WA
2024-07-01,9.3,PRE
2024-07-01,8.0,PRE
2024-07-01,6.1,PRE
2024-07-01,9.7,WA
2024-07-01,6.1,MAIL
2024-07-01,7.9,TEL
2024-07-01,9.0,WA
2024-07-01,7.7,WA
2024-07-02,7.6,WA
2024-07-02,8.4,TEL
2024-07-02,8.6,WA
2024-07-02,6.9,MAIL
2024-07-02,7.9,TEL
2024-07-02,7.8,WA
2024-07-02,7.9,PRE
2024-07-03,10.0,MAIL
2024-07-03,9.8,WA
2024-07-03,6.0,PRE
2024-07-03,7.4,TEL
2024-07-03,10.0,TEL
2024-07-03,9.2,WA
2024-07-04,6.3,MAIL
2024-07-04,9.4,WA
2024-07-04,6.8,MAIL
2024-07-04,7.5,WA
2024-07-04,6.3,PRE
2024-07-05,7.1,WA
2024-07-05,8.1,WA
2024-07-05,8.6,WA
2024-07-05,7.1,MAIL
2024-07-05,7.5,PRE
2024-07-05,7.5,PRE
2024-07-05,8.3,WA
2024-07-05,7.2,WA
2024-07-05,8.4,MAIL
2024-07-05,6.1,PRE
2024-07-05,10.0,WA
2024-07-06,10.0,PRE
2024-07-06,7.5,PRE
2024-07-08,8.2,WA
2024-07-08,7.8,WA
2024-07-08,9.0,PRE
2024-07-08,6.6,PRE
2024-07-08,8.3,MAIL
2024-07-08,7.2,PRE
2024-07-08,9.1,WA
2024-07-08,7.8,WA
2024-07-08,9.6,WA
2024-07-10,6.4,WA
2024-07-10,8.9,WA
2024-07-10,7.6,PRE
2024-07-10,7.4,WA
2024-07-10,10.0,PRE
2024-07-10,7.2,WA
2024-07-10,10.0,WA
2024-07-10,8.0,WA
2024-07-10,8.5,WA
2024-07-10,7.8,WA
2024-07-10,5.6,WA
2024-07-11,5.4,WA
2024-07-11,9.0,PRE
2024-07-11,6.1,PRE
2024-07-11,7.1,WA
2024-07-11,9.3,PRE
2024-07-11,5.3,MAIL
2024-07-11,7.0,TEL
2024-07-11,6.8,PRE
2024-07-11,6.7,WA
2024-07-11,9.0,PRE
2024-07-15,8.1,WA
2024-07-15,9.9,WA
2024-07-15,9.1,WA
2024-07-15,9.2,PRE
2024-07-15,5.8,TEL
2024-07-15,8.8,WA
2024-07-16,9.0,PRE
2024-07-16,6.2,WA
2024-07-16,9.0,WA
2024-07-16,10.0,TEL
2024-07-16,8.5,PRE
2024-07-16,10.0,PRE
2024-07-16,6.3,WA
2024-07-16,6.3,WA
2024-07-16,7.8,PRE
2024-07-16,7.4,MAIL
2024-07-16,8.0,TEL
2024-07-16,8.5,WA
2024-07-16,9.4,WA
2024-07-16,8.0,PRE
2024-07-16,7.1,PRE
2024-07-17,9.3,PRE
2024-07-17,7.2,TEL
2024-07-17,8.1,WA
2024-07-17,8.4,WA
2024-07-17,7.2,PRE
2024-07-17,7.3,TEL
2024-07-17,8.4,TEL
2024-07-17,7.9,MAIL
2024-07-17,7.3,WA
2024-07-17,10.0,PRE
2024-07-17,8.6,WA
2024-07-22,6.9,WA
2024-07-22,5.9,MAIL
2024-07-22,8.8,WA
2024-07-22,7.3,WA
2024-07-22,6.4,WA
2024-07-22,5.7,WA
2024-07-22,7.6,TEL
2024-07-24,8.8,WA
2024-07-24,9.6,PRE
2024-07-24,5.2,PRE
2024-07-24,9.6,TEL
2024-07-24,7.2,PRE
2024-07-24,8.7,TEL
2024-07-24,7.3,PRE
2024-07-24,7.6,TEL
2024-07-24,8.5,WA
2024-07-24,7.6,PRE
2024-07-24,5.7,PRE
2024-07-24,9.7,PRE
2024-07-24,9.7,WA
2024-07-25,7.6,WA
2024-07-25,10.0,PRE
2024-07-25,8.0,TEL
2024-07-25,9.0,WA
2024-07-25,10.0,WA
2024-07-25,8.0,PRE
2024-07-25,3.4,PRE
2024-07-25,5.9,WA
2024-07-25,7.9,TEL
2024-07-25,9.8,TEL
2024-07-26,9.1,PRE
2024-07-26,8.3,MAIL
2024-07-26,5.8,WA
2024-07-26,8.1,TEL
2024-07-26,10.0,TEL
2024-07-26,9.3,WA
2024-07-26,7.1,MAIL
2024-07-26,8.0,WA
2024-07-26,5.4,PRE
2024-07-26,6.5,WA
2024-07-26,7.7,PRE
2024-07-27,8.3,WA
2024-07-29,7.4,PRE
2024-07-29,10.0,WA
2024-07-29,8.5,MAIL
2024-07-29,3.4,MAIL
2024-07-29,7.2,TEL
2024-07-30,8.5,TEL
2024-07-30,4.8,TEL
2024-07-30,9.7,WA
2024-07-30,7.7,WA
2024-07-30,7.8,MAIL
2024-07-30,6.2,MAIL
2024-07-30,8.1,PRE
2024-07-30,8.4,MAIL
2024-07-30,8.5,WA
2024-07-30,8.2,WA
2024-07-30,7.5,WA
2024-07-30,7.1,MAIL
2024-07-31,8.5,PRE
2024-07-31,8.5,TEL
2024-07-31,7.5,WA
2024-07-31,8.1,TEL
2024-07-31,6.4,PRE
2024-07-31,6.2,MAIL
2024-07-31,8.9,WA
2024-07-31,9.2,MAIL
2024-07-31,9.3,PRE
2024-07-31,5.7,PRE
2024-08-01,8.0,TEL
2024-08-01,8.9,PRE
2024-08-01,8.5,WA
2024-08-01,7.5,PRE
2024-08-01,7.5,WA
2024-08-01,7.1,MAIL
2024-08-01,6.4,PRE
2024-08-01,6.2,WA
2024-08-01,7.6,PRE
2024-08-01,9.7,WA
2024-08-01,8.8,WA
2024-08-01,7.5,TEL
2024-08-01,7.0,TEL
2024-08-01,9.5,PRE
2024-08-01,5.9,PRE
2024-08-02,5.3,PRE
2024-08-02,8.8,PRE
2024-08-02,8.6,WA
2024-08-02,7.1,PRE
2024-08-02,7.5,WA
2024-08-02,7.3,TEL
2024-08-02,7.8,MAIL
2024-08-02,8.3,PRE
2024-08-02,8.9,PRE
2024-08-02,7.4,TEL
2024-08-02,9.3,WA
2024-08-02,7.2,TEL
2024-08-02,7.2,WA
2024-08-02,8.2,PRE
2024-08-03,8.0,TEL
2024-08-03,8.3,WA
2024-08-03,7.3,PRE
